9	90686	automated teller machines [ATM]
4	40009	non-slipping preparations for belts
8	80206	pliers
6	60344	mouldings of metal for cornices
32	320013	preparations for making aerated water
16	160174	postcards
12	120254	panniers adapted for bicycles
36	360052	art appraisal
21	210332	garlic presses [kitchen utensils]
1	10495	barytes
19	190205	paint spraying booths, not of metal
10	100013	draw-sheets for sick beds
29	290166	sunflower seeds, prepared
20	200145	transport pallets, not of metal
10	100030	scalpels
14	140013	pendulums [clock- and watchmaking]
40	400086	laser scribing
16	160084	composing frames [printing]
1	10251	acidulated water for recharging accumulators
30	300186	iced tea
37	370116	installation, maintenance and repair of computer hardware
3	30237	phytocosmetic preparations
9	90388	weighing apparatus and instruments
32	320058	soft drinks
8	80048	jig-saws
7	70257	pump diaphragms
9	90498	voltage regulators for vehicles
5	50397	surgical implants comprised of living tissues
31	310100	palms [leaves of the palm tree]
21	210114	powdered glass for decoration
22	220014	tow
12	120134	seaplanes
28	280158	flying discs [toys]
10	100157	bed vibrators
17	170123	dock bumpers of rubber
1	10168	blood charcoal
3	30028	laundry bleaching preparations
12	120135	hydroplanes
21	210383	serving ladles
21	210401	egg yolk separators
24	240073	marabouts [cloth]
37	370135	rental of laundry washing machines
10	100144	stethoscopes
1	10665	pectin for the food industry
20	200272	indoor window shades [furniture]
31	310026	cattle cake
12	120070	rudders
21	210360	car washing mitts
5	50457	sexual stimulant gels
7	70518	moving sidewalks
6	60314	binding screws of metal for cables
39	390018	railway transport
9	90211	screens [photography]
11	110338	tortilla presses, electric
10	100260	cooling patches for medical purposes
36	360020	issuance of travellers' cheques
5	50146	febrifuges
45	450216	genealogical research
24	240028	cotton fabrics
5	50190	linseed meal for pharmaceutical purposes
11	110024	electric lamps
12	120119	axles for vehicles
1	10352	oil dispersants
6	60105	hooks [metal hardware]
7	70360	aprons [parts of machines]
45	450235	legal advice in responding to requests for proposals [RFPs]
40	400027	tin plating
12	120223	ejector seats for aircraft
1	10621	ceramic materials in particulate form, for use as filtering media
40	400097	waste treatment [transformation]
5	50377	amino acids for veterinary purposes
37	370009	cleaning of buildings [interior]
44	440009	animal breeding
19	190039	earth for bricks
2	20078	gum resins
9	90109	capillary tubes
41	410015	radio entertainment
1	10530	moistening [wetting] preparations for use in the textile industry
9	90582	bullet-proof waistcoats
4	40067	bone oil for industrial purposes
37	370112	cleaning of buildings [exterior surface]
11	110019	gas lighters
30	300078	gluten prepared as foodstuff
30	300011	aromatic preparations for food
20	200216	rivets, not of metal
1	10524	soil for growing
12	120095	bicycle wheels
9	90363	levelling instruments
7	70374	knitting machines
9	90303	speed indicators
19	190156	chicken-houses, not of metal
34	340006	cigarette filters
6	60330	materials of metal for funicular railway permanent ways
6	60340	floating containers of metal
6	60324	fittings of metal for coffins
3	30197	tissues impregnated with cosmetic lotions
9	90294	identification sheaths for electric wires
12	120143	propulsion mechanisms for land vehicles
6	60040	floor tiles of metal
25	250120	stuff jackets [clothing]
14	140067	palladium
6	60203	skating rinks [structures] of metal
8	80162	money scoops
12	120037	steering gears for ships
14	140113	boxes of precious metal
5	50148	medicinal infusions
6	60287	barrels of metal
28	280083	fishing tackle
41	410059	organization of sports competitions
32	320056	non-alcoholic beverages flavoured with coffee
10	100109	vaporizers for medical purposes
5	50483	vitamin supplement patches
5	50128	melissa water for pharmaceutical purposes
31	310044	wreaths of natural flowers
28	280080	clay pigeon traps
32	320048	kvass
19	190249	tile floorings, not of metal
19	190125	stave wood
9	90728	bullet-proof clothing
19	190022	folding doors, not of metal
6	60431	firedogs [andirons]
22	220018	coconut fiber
9	90656	protective helmets for sports
9	90485	revolution counters
30	300214	high-protein cereal bars
1	10207	salts for colouring metal
26	260048	dress body fasteners
16	160042	pads [stationery]
8	80141	adzes [tools]
19	190027	lumber
40	400025	water treating
17	170014	padding materials of rubber or plastics
7	70406	brake shoes, other than for vehicles
25	250115	overcoats
20	200266	trolleys for computers [furniture]
17	170043	joint packings
1	10533	thiocarbanilide
5	50120	preparations for destroying mice
1	10232	unsticking and separating preparations
29	290180	condensed milk
33	330032	rice alcohol
11	110003	acetylene burners
14	140177	charms for key chains
7	70548	window closers, hydraulic
10	100108	lamps for medical purposes
25	250183	clothing containing slimming substances
10	100284	LED masks for therapeutic purposes
5	50286	mothproofing paper
36	360045	accommodation bureau services [apartments]
3	30113	heliotropine
6	60419	letters and numerals of common metal, except type
28	280106	ninepins
5	50005	air purifying preparations
14	140023	clockworks
39	390114	car sharing services
19	190134	palings, not of metal
39	390034	storage
41	410229	physical fitness assessment services for training purposes
5	50103	chilblain preparations
6	60059	cable linkages of metal, non-electric
44	440156	plastic surgery
29	290255	edible flowers, dried
3	30032	nail varnish
41	410005	animal training
9	90464	teleprinters
31	310126	peanuts, fresh
16	160234	drawing rulers
14	140018	jewelry charms
12	120068	golf carts [vehicles]
27	270012	non-slip mats
12	120289	prams
12	120301	photography drones
29	290164	milk shakes
7	70253	transmissions, other than for land vehicles
1	10027	reducing agents for use in photography
4	40049	fuel gas
20	200136	slatted indoor blinds
28	280150	spring boards [sports articles]
5	50280	suppositories
11	110125	cooling installations for water
10	100246	apparatus for the regeneration of stem cells for medical purposes
9	90005	clothing for protection against accidents, irradiation and fire
31	310096	nettles
9	90219	connections for electric lines
5	50135	anticryptogamic preparations
29	290044	fruit jellies
21	210178	wine-tasting siphons
19	190187	mooring bollards, not of metal
19	190084	pigsties, not of metal
1	10509	tanning substances
9	90789	security surveillance robots
9	90608	magnetic encoders
12	120235	reduction gears for land vehicles
8	80003	sharpening stones
6	60029	cashboxes [metal or non-metal]
31	310124	algarovilla for animal consumption
21	210354	make-up sponges
6	60398	bins of metal
1	10272	enzyme preparations for industrial purposes
3	30045	polishing preparations
9	90445	signalling whistles
9	90289	audio- and video-receivers
17	170062	mineral wool [insulator]
28	280064	nets for sports
29	290198	berries, preserved
5	50292	acids for pharmaceutical purposes
28	280213	swimming jackets
9	90026	alarms*
10	100206	plaster bandages for orthopedic purposes
25	250004	bath sandals
9	90679	light-emitting electronic pointers
1	10324	galvanizing preparations
8	80042	tweezers
8	80218	drill holders [hand tools]
9	90694	downloadable ring tones for mobile phones
8	80078	cutlery*
9	90423	telephone apparatus
8	80224	flat irons
16	160063	tracing cloth
36	360028	trusteeship
7	70519	silencers for motors and engines
25	250007	sweat-absorbent stockings
31	310155	salmon, live
29	290192	powdered milk*
9	90550	cinematographic film, exposed
8	80154	machetes
21	210317	cookie jars
12	120033	flanges for railway wheel tyres
6	60284	stretchers for iron bands [tension links]
9	90444	sextants
29	290057	lobsters, not live
20	200337	bath seats for babies
1	10122	biochemical catalysts
34	340021	pocket machines for rolling cigarettes
28	280054	dominoes
16	160012	stapling presses [office requisites]
1	10276	erbium
7	70047	bicycle dynamos
1	10269	sensitized photographic plates
6	60425	chicken-houses of metal
9	90019	adding machines
7	70090	milling machines
26	260001	shoe fasteners
21	210223	buttonhooks
21	210410	disposable aluminium foil containers for household purposes
12	120027	aeroplanes
7	70230	cranks [parts of machines]
2	20065	enamels for painting
21	210158	kitchen grinders, non-electric
39	390113	cash replenishment of automated teller machines
7	70357	superheaters
1	10364	leather-waterproofing chemicals
9	90567	eyeglass cases
37	370044	rental of excavators
28	280087	marionettes
19	190124	masts [poles], not of metal
7	70042	mills [machines]
40	400013	cadmium plating
23	230010	spun thread and yarn
6	60258	pipework of metal
31	310128	peanut cake for animals
30	300135	meat tenderizers for household purposes
15	150092	melodicas
26	260124	bobbins for retaining embroidery floss or wool [not parts of machines]
21	210112	flat-iron stands
14	140176	bracelets made of embroidered textile [jewellery]
30	300231	baozi
39	390045	railway coach rental
19	190109	laths, not of metal
14	140029	chronoscopes
7	70305	punches for punching machines
31	310143	fish meal for animal consumption
19	190213	tiles, not of metal, for building
32	320028	soda water
1	10700	ammonium nitrate
22	220004	wood shavings
9	90097	punched card machines for offices
16	160344	drawer liners of paper, perfumed or not
1	10007	acetates [chemicals]*
45	450226	cartomancy services
32	320047	cider, non-alcoholic
31	310032	lemons, fresh
1	10171	lime acetate
9	90168	reducers [electricity]
28	280015	batting gloves [accessories for games]
29	290231	soya patties
35	350076	arranging newspaper subscriptions for others
25	250088	leg warmers
29	290016	caviar
5	50466	medicated dentifrices
2	20036	coatings for roofing felt [paints]
42	420008	analysis for oil-field exploitation
27	270003	artificial turf
29	290051	ginger jam
9	90447	electro-dynamic apparatus for the remote control of signals
3	30039	shoe cream
16	160327	signboards of paper or cardboard
6	60021	jets of metal
26	260100	pins, other than jewelry
45	450211	litigation services
19	190024	concrete building elements
19	190173	roofing, not of metal
37	370077	retreading of tyres
19	190115	luminous paving blocks
37	370077	retreading of tires
20	200071	coral
31	310043	squashes, fresh
25	250187	mittens
11	110275	deodorizing apparatus, not for personal use
12	120033	flanges for railway wheel tires
19	190012	firebricks
1	10146	carbonates
19	190251	wall tiles, not of metal
39	390009	car transport
17	170106	filtering materials of semi-processed foams of plastic
16	160227	stencils
1	10130	tan-wood
20	200052	head-rests [furniture]
42	420061	conducting technical project studies
6	60218	gates of metal
1	10546	chemical preparations to prevent diseases affecting vine plants
14	140171	cabochons
29	290237	fruit, processed
9	90270	radios
30	300028	vegetal preparations for use as coffee substitutes
28	280012	play balloons
40	400114	photocomposing services
24	240076	table napkins of textile
18	180061	cat o' nine tails
12	120193	vehicles for locomotion by land, air, water or rail
45	450230	legal services in relation to the negotiation of contracts for others
39	390060	freight forwarding
35	350082	organization of trade fairs
21	210058	cabarets [trays]
20	200056	hinges, not of metal
8	80247	tool belts [holders]
39	390105	rental of aircraft engines
31	310035	bird food
10	100147	apparatus for the treatment of deafness
9	90281	rods [surveying instruments]
20	200014	cupboards
9	90156	eyeglass cords
10	100259	air beds for medical purposes
36	360113	providing financial information via a web site
3	30259	cotton wool impregnated with make-up removing preparations
6	60217	rivets of metal
1	10438	plastics, unprocessed
28	280007	bows for archery
30	300107	pastilles [confectionery]
8	80197	bits [hand tools]
30	300181	frozen yoghurt [confectionery ices]
1	10210	preservatives for use in the pharmaceutical industry
11	110051	electric flashlights
13	130038	sighting mirrors for guns
